,Country,State,City,Station,Last_Update,Latitude,Longitude,Pollutant_Id,Pollutant_Min,Pollutant_Max,Pollutant_Avg
1717,India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",03-04-2025 09:00,26.10887,91.589544,CO,23.0,42.0,28.0
1718,India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",03-04-2025 09:00,25.859655,85.77944,SO2,15.0,42.0,28.0
1719,India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",03-04-2025 09:00,14.4758,75.9052,CO,28.0,31.0,28.0
1720,India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",03-04-2025 09:00,30.736056,76.209694,NO2,26.0,31.0,28.0
1721,India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",03-04-2025 09:00,23.55519,74.44001,CO,10.0,103.0,28.0
1722,India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",03-04-2025 09:00,21.869985,85.167016,CO,20.0,43.0,28.0
1723,India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",03-04-2025 09:00,11.6829898,79.7532099,PM10,13.0,51.0,28.0
1724,India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",03-04-2025 09:00,17.460103,78.334361,NO2,18.0,60.0,28.0
1725,India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",03-04-2025 09:00,25.32393,82.99687,SO2,28.0,28.0,28.0
1726,India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",03-04-2025 09:00,15.34763,76.181767,OZONE,21.0,65.0,28.0
1727,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",03-04-2025 09:00,18.91,72.82,CO,28.0,32.0,28.0
1728,India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",03-04-2025 09:00,24.892047,74.623527,SO2,6.0,117.0,28.0
1729,India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",03-04-2025 09:00,10.942451,76.978996,CO,22.0,32.0,28.0
1730,India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",03-04-2025 09:00,28.646233,77.358075,SO2,2.0,109.0,28.0
1731,India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",03-04-2025 09:00,22.5448082,88.3403691,NO2,25.0,33.0,28.0
1732,India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",03-04-2025 09:00,26.80365,84.51954,NO2,27.0,29.0,28.0
1733,India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",03-04-2025 09:00,21.194815,81.31477,NO2,13.0,52.0,28.0
1734,India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",03-04-2025 09:00,23.50016,80.23284,SO2,17.0,46.0,28.0
1735,India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",03-04-2025 09:00,19.786089,72.757971,NO2,12.0,55.0,28.0
1736,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",03-04-2025 09:00,19.0863,72.8888,OZONE,28.0,29.0,28.0
1737,India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",03-04-2025 09:00,31.321907,75.578914,OZONE,24.0,81.0,28.0
1738,India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",03-04-2025 09:00,24.041198,74.780702,NO2,14.0,90.0,28.0
1739,India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",03-04-2025 09:00,9.865935,78.022669,CO,28.0,32.0,28.0
1740,India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",03-04-2025 09:00,27.168897,78.37696,CO,17.0,34.0,28.0
1741,India,Delhi,Delhi,"Alipur, Delhi - DPCC",03-04-2025 09:00,28.815329,77.15301,SO2,8.0,87.0,28.0
1742,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",03-04-2025 09:00,28.695381,77.181665,SO2,12.0,104.0,28.0
1743,India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",03-04-2025 09:00,14.7918,75.3896,SO2,26.0,30.0,28.0
1744,India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",03-04-2025 09:00,23.8640158,78.80289321,SO2,27.0,33.0,28.0
1745,India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",03-04-2025 09:00,19.16485,73.23409,CO,16.0,35.0,28.0
1746,India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",03-04-2025 09:00,27.608912,75.153302,NO2,7.0,106.0,28.0
1747,India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",03-04-2025 09:00,27.1594,78.3953,OZONE,5.0,91.0,28.0
1748,India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",03-04-2025 09:00,22.5687319,88.2797276,SO2,9.0,72.0,28.0
1749,India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",03-04-2025 09:00,19.265594,76.761463,SO2,24.0,30.0,27.0
1750,India,Maharashtra,Pune,"Hadapsar, Pune - IITM",03-04-2025 09:00,18.501793,73.927532,OZONE,2.0,129.0,27.0
1751,India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",03-04-2025 09:00,27.169338,78.03582,CO,8.0,80.0,27.0
1752,India,Delhi,Delhi,"Pusa, Delhi - DPCC",03-04-2025 09:00,28.639652,77.146275,CO,6.0,86.0,27.0
1753,India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",03-04-2025 09:00,12.9135218,77.5950804,CO,24.0,34.0,27.0
1754,India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",03-04-2025 09:00,19.19709,72.82204,OZONE,4.0,97.0,27.0
1755,India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",03-04-2025 09:00,11.9309,79.8027,PM10,8.0,74.0,27.0
1756,India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",03-04-2025 09:00,11.7637683,79.7499835,PM2.5,2.0,77.0,27.0
1757,India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",03-04-2025 09:00,17.585705,78.126199,CO,24.0,34.0,27.0
1758,India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",03-04-2025 09:00,25.3505986,82.9083074,OZONE,21.0,30.0,27.0
1759,India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",03-04-2025 09:00,23.233584,77.400574,NH3,19.0,33.0,27.0
1760,India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",03-04-2025 09:00,20.719516,77.000253,NO2,10.0,55.0,27.0
1761,India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",03-04-2025 09:00,19.060498,72.923356,CO,20.0,42.0,27.0
1762,India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",03-04-2025 09:00,26.358805,73.047444,CO,2.0,42.0,27.0
1763,India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",03-04-2025 09:00,29.2124114,78.9611753,OZONE,19.0,78.0,27.0
1764,India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",03-04-2025 09:00,22.06047,88.109737,CO,22.0,31.0,27.0
1765,India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",03-04-2025 09:00,25.859655,85.77944,CO,2.0,49.0,27.0
1766,India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",03-04-2025 09:00,21.258815,81.578979,SO2,10.0,58.0,27.0
1767,India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",03-04-2025 09:00,28.6811736,77.3025234,NO2,9.0,66.0,27.0
1768,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",03-04-2025 09:00,19.10078,72.87462,CO,24.0,32.0,27.0
1769,India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",03-04-2025 09:00,20.34652,85.8163,PM2.5,15.0,47.0,27.0
1770,India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",03-04-2025 09:00,25.301778,82.996789,SO2,25.0,28.0,27.0
1771,India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",03-04-2025 09:00,14.465052,78.824187,OZONE,27.0,27.0,27.0
1772,India,Delhi,Delhi,"Shadipur, Delhi - CPCB",03-04-2025 09:00,28.6514781,77.1473105,OZONE,7.0,94.0,27.0
1773,India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",03-04-2025 09:00,12.951913,77.539784,CO,20.0,62.0,27.0
1774,India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",03-04-2025 09:00,10.5324,76.2159,OZONE,27.0,33.0,27.0
1775,India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",03-04-2025 09:00,26.699557,77.898881,NO2,8.0,63.0,27.0
1776,India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",03-04-2025 09:00,24.041198,74.780702,CO,23.0,68.0,27.0
1777,India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",03-04-2025 09:00,26.506177,77.025989,PM2.5,7.0,75.0,27.0
1778,India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",03-04-2025 09:00,28.802625,78.753728,NO2,27.0,28.0,27.0
1779,India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",03-04-2025 09:00,11.55358,76.55521,OZONE,21.0,38.0,26.0
1780,India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",03-04-2025 09:00,23.264759,77.381568,CO,20.0,88.0,26.0
1781,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",03-04-2025 09:00,19.8389439,75.244448,NO2,18.0,33.0,26.0
1782,India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",03-04-2025 09:00,17.4559458,78.4332152,NO2,20.0,30.0,26.0
1783,India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",03-04-2025 09:00,22.06631475,83.33820077,OZONE,14.0,105.0,26.0
1784,India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",03-04-2025 09:00,28.56789,77.250515,SO2,7.0,43.0,26.0
1785,India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",03-04-2025 09:00,18.39963,76.57452,CO,16.0,50.0,26.0
1786,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",03-04-2025 09:00,30.9028,75.8086,SO2,9.0,101.0,26.0
1787,India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",03-04-2025 09:00,26.159933,75.780517,CO,13.0,56.0,26.0
1788,India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",03-04-2025 09:00,17.72,83.3,PM2.5,14.0,47.0,26.0
1789,India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",03-04-2025 09:00,23.107969,72.574648,SO2,10.0,102.0,26.0
1790,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",03-04-2025 09:00,11.875,75.3732,OZONE,26.0,29.0,26.0
1791,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",03-04-2025 09:00,19.8389439,75.244448,SO2,23.0,32.0,26.0
1792,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",03-04-2025 09:00,18.9936162,72.8128113,OZONE,25.0,26.0,26.0
1793,India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",03-04-2025 09:00,19.235581,73.159121,SO2,11.0,95.0,26.0
1794,India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",03-04-2025 09:00,20.34652,85.8163,CO,20.0,27.0,26.0
1795,India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",03-04-2025 09:00,26.912329,70.909168,OZONE,4.0,107.0,26.0
1796,India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",03-04-2025 09:00,28.38910936,79.42963708,SO2,24.0,29.0,26.0
1797,India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",03-04-2025 09:00,22.5367507,88.3638022,CO,22.0,30.0,26.0
1798,India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",03-04-2025 09:00,19.9629,79.298714,NO2,21.0,42.0,26.0
1799,India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",03-04-2025 09:00,26.29581,73.082283,CO,12.0,103.0,26.0
1800,India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",03-04-2025 09:00,29.931624,73.864511,SO2,17.0,48.0,26.0
1801,India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",03-04-2025 09:00,11.4068288,76.7138973,CO,24.0,28.0,26.0
1802,India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",03-04-2025 09:00,23.618183,87.105718,SO2,12.0,58.0,26.0
1803,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",03-04-2025 09:00,28.647622,77.315809,SO2,11.0,57.0,26.0
1804,India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",03-04-2025 09:00,15.411456,75.638133,OZONE,21.0,59.0,26.0
1805,India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",03-04-2025 09:00,25.5803419,91.8942571,CO,20.0,42.0,26.0
1806,India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",03-04-2025 09:00,30.649961,76.331442,NO2,25.0,27.0,26.0
1807,India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",03-04-2025 09:00,26.506177,77.025989,NO2,8.0,45.0,26.0
1808,India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",03-04-2025 09:00,22.554954,88.292568,CO,22.0,28.0,26.0
1809,India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",03-04-2025 09:00,22.627847,88.380669,CO,22.0,30.0,26.0
1810,India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",03-04-2025 09:00,22.627847,88.380669,OZONE,22.0,65.0,26.0
1811,India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",03-04-2025 09:00,9.865935,78.022669,SO2,23.0,52.0,25.0
1812,India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",03-04-2025 09:00,25.892357,86.590325,OZONE,1.0,43.0,25.0
1813,India,Delhi,Delhi,"Narela, Delhi - DPCC",03-04-2025 09:00,28.822836,77.101981,SO2,18.0,41.0,25.0
1814,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",03-04-2025 09:00,23.7176342,92.7192841,PM2.5,15.0,37.0,25.0
1815,India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB",03-04-2025 09:00,12.9099161,80.1076538,CO,20.0,43.0,25.0
1816,India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",03-04-2025 09:00,10.423417,78.784889,PM2.5,11.0,46.0,25.0
1817,India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",03-04-2025 09:00,28.849399,78.742362,NO2,21.0,43.0,25.0
1818,India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",03-04-2025 09:00,28.530785,77.271255,SO2,5.0,56.0,25.0
1819,India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",03-04-2025 09:00,12.88925,74.853,PM2.5,16.0,34.0,25.0
1820,India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",03-04-2025 09:00,26.699557,77.898881,OZONE,4.0,99.0,25.0
1821,India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",03-04-2025 09:00,13.1278,80.2642,PM2.5,13.0,54.0,25.0
1822,India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",03-04-2025 09:00,13.1036,80.2909,CO,4.0,34.0,25.0
1823,India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",03-04-2025 09:00,28.856664,78.772638,NO2,25.0,25.0,25.0
1824,India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",03-04-2025 09:00,13.428828,77.731418,SO2,22.0,30.0,25.0
1825,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",03-04-2025 09:00,19.1375,72.915056,SO2,24.0,28.0,25.0
1826,India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",03-04-2025 09:00,27.213494,73.734444,CO,12.0,92.0,25.0
1827,India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",03-04-2025 09:00,26.159933,75.780517,NO2,11.0,58.0,25.0
1828,India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",03-04-2025 09:00,8.728442,77.6962,PM2.5,17.0,33.0,25.0
1829,India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",03-04-2025 09:00,26.90723,80.98579,CO,4.0,28.0,25.0
1830,India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",03-04-2025 09:00,23.616515,87.119133,OZONE,5.0,81.0,25.0
1831,India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",03-04-2025 09:00,26.071318,91.87488,OZONE,18.0,72.0,25.0
1832,India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",03-04-2025 09:00,28.636429,77.201067,CO,10.0,52.0,25.0
1833,India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",03-04-2025 09:00,12.990328,77.5431385,NO2,22.0,39.0,25.0
1834,India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",03-04-2025 09:00,18.664282,73.763966,OZONE,18.0,215.0,25.0
1835,India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB",03-04-2025 09:00,25.344694,72.626208,OZONE,11.0,137.0,25.0
1836,India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",03-04-2025 09:00,25.03636,73.883502,NH3,10.0,50.0,25.0
1837,India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",03-04-2025 09:00,13.1036,80.2909,NO2,14.0,37.0,25.0
1838,India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB",03-04-2025 09:00,8.728442,77.6962,PM10,17.0,36.0,25.0
1839,India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",03-04-2025 09:00,23.221714,72.654328,NO2,22.0,25.0,24.0
1840,India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",03-04-2025 09:00,23.233584,77.400574,SO2,12.0,36.0,24.0
1841,India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",03-04-2025 09:00,19.083694,72.920967,CO,14.0,46.0,24.0
1842,India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",03-04-2025 09:00,17.65439,75.90649,NO2,12.0,45.0,24.0
1843,India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",03-04-2025 09:00,21.941841,86.728318,SO2,14.0,32.0,24.0
1844,India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",03-04-2025 09:00,16.486692,80.699436,OZONE,24.0,34.0,24.0
1845,India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",03-04-2025 09:00,21.237755,81.705301,SO2,12.0,70.0,24.0
1846,India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",03-04-2025 09:00,19.215859,72.831718,CO,11.0,65.0,24.0
1847,India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",03-04-2025 09:00,17.6336264,75.9132495,CO,7.0,34.0,24.0
1848,India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",03-04-2025 09:00,25.339605,74.618883,SO2,20.0,37.0,24.0
1849,India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",03-04-2025 09:00,26.912329,70.909168,CO,11.0,76.0,24.0
1850,India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",03-04-2025 09:00,10.681158,78.741746,PM10,8.0,50.0,24.0
1851,India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",03-04-2025 09:00,23.618183,87.105718,OZONE,11.0,93.0,24.0
1852,India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",03-04-2025 09:00,16.172806,75.659694,CO,8.0,36.0,24.0
1853,India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",03-04-2025 09:00,13.0246342,77.5080115,OZONE,23.0,26.0,24.0
1854,India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",03-04-2025 09:00,23.182719,75.768218,NO2,16.0,37.0,24.0
1855,India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",03-04-2025 09:00,17.540891,78.358528,PM2.5,10.0,50.0,24.0
1856,India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",03-04-2025 09:00,26.181742,91.78063,OZONE,1.0,80.0,24.0
1857,India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",03-04-2025 09:00,13.428828,77.731418,OZONE,24.0,28.0,24.0
1858,India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",03-04-2025 09:00,12.921418,77.502466,OZONE,23.0,24.0,24.0
1859,India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",03-04-2025 09:00,14.7918,75.3896,CO,23.0,24.0,24.0
1860,India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",03-04-2025 09:00,30.075911,78.2859547,CO,16.0,40.0,24.0
1861,India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",03-04-2025 09:00,22.49929,88.36917,CO,16.0,26.0,24.0
1862,India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",03-04-2025 09:00,26.80365,84.51954,OZONE,23.0,31.0,24.0
1863,India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",03-04-2025 09:00,30.735567,76.775714,SO2,11.0,56.0,24.0
1864,India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",03-04-2025 09:00,30.751462,76.762879,CO,12.0,28.0,24.0
1865,India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",03-04-2025 09:00,19.1135051,73.008978,SO2,23.0,24.0,24.0
1866,India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",03-04-2025 09:00,19.222279,72.957979,OZONE,16.0,139.0,24.0
1867,India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",03-04-2025 09:00,26.895552,76.334753,NO2,3.0,59.0,24.0
1868,India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",03-04-2025 09:00,25.03636,73.883502,NO2,8.0,54.0,24.0
1869,India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",03-04-2025 09:00,9.36399,78.831977,CO,22.0,26.0,24.0
1870,India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",03-04-2025 09:00,26.509954,80.249612,NO2,24.0,24.0,24.0
1871,India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",03-04-2025 09:00,28.840739,78.697531,SO2,7.0,86.0,24.0
1872,India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",03-04-2025 09:00,22.06047,88.109737,OZONE,22.0,25.0,24.0
1873,India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",03-04-2025 09:00,22.6025571,88.3105664,CO,19.0,28.0,24.0
1874,India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",03-04-2025 09:00,22.118125,83.140608,OZONE,21.0,86.0,23.0
1875,India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",03-04-2025 09:00,19.0632143,72.8456324,CO,12.0,60.0,23.0
1876,India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",03-04-2025 09:00,30.233011,74.907758,NO2,22.0,24.0,23.0
1877,India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",03-04-2025 09:00,27.33853,88.614099,OZONE,20.0,129.0,23.0
1878,India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",03-04-2025 09:00,11.4068288,76.7138973,SO2,23.0,24.0,23.0
1879,India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",03-04-2025 09:00,17.349694,78.451437,OZONE,22.0,27.0,23.0
1880,India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",03-04-2025 09:00,25.494,81.863,SO2,20.0,26.0,23.0
1881,India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",03-04-2025 09:00,26.349082,92.68449,SO2,4.0,34.0,23.0
1882,India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",03-04-2025 09:00,28.3153,76.9143,SO2,11.0,39.0,23.0
1883,India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",03-04-2025 09:00,22.969611,72.6435,SO2,14.0,31.0,23.0
1884,India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",03-04-2025 09:00,21.121801,79.04952,SO2,8.0,46.0,23.0
1885,India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",03-04-2025 09:00,22.1166054,85.3945546,SO2,1.0,67.0,23.0
1886,India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",03-04-2025 09:00,26.9164092,75.7994901,NO2,6.0,124.0,23.0
1887,India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",03-04-2025 09:00,26.90723,80.98579,NO2,23.0,23.0,23.0
1888,India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",03-04-2025 09:00,22.6025571,88.3105664,SO2,7.0,60.0,23.0
1889,India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",03-04-2025 09:00,29.2124114,78.9611753,CO,15.0,59.0,23.0
1890,India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",03-04-2025 09:00,26.146529,87.454184,SO2,16.0,27.0,23.0
1891,India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",03-04-2025 09:00,25.697189,85.2459,OZONE,17.0,106.0,23.0
1892,India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",03-04-2025 09:00,23.002657,72.591912,CO,10.0,86.0,23.0
1893,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",03-04-2025 09:00,12.938539,77.5901,NO2,14.0,49.0,23.0
1894,India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",03-04-2025 09:00,23.81748678,79.446246,SO2,22.0,25.0,23.0
1895,India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",03-04-2025 09:00,26.506177,77.025989,CO,10.0,42.0,23.0
1896,India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",03-04-2025 09:00,22.627847,88.380669,NO2,19.0,27.0,23.0
